Longitud,Latitud,Fecha_Acc,AA_Acc,Hora_Acc,Localidad,Gravedad_Indicador_Tradicional,Con_Embriaguez
-74.10081414168,4.5687291111,2024-11-12,2024,18,RAFAEL URIBE URIBE,Con Heridos,NO
-74.13583537052,4.68312503811,2024-09-09,2024,4,FONTIBÓN,Con Heridos,NO
-74.15049580533,4.63298826858,2024-09-09,2024,4,KENNEDY,Con Heridos,NO
-74.09582067124,4.71372515278,2024-09-08,2024,11,ENGATIVÁ,Con Heridos,NO
-74.16226623242,4.5926341411,2024-09-13,2024,20,CIUDAD BOLÍVAR,Con Heridos,NO
-74.09842518468,4.74172043568,2024-09-12,2024,13,SUBA,Con Heridos,NO
-74.1802428717,4.59691834362,2024-09-15,2024,17,BOSA,Con Heridos,NO
-74.16960475628,4.63528208026,2024-09-14,2024,10,KENNEDY,Con Heridos,NO
-74.09796027128,4.57208190588,2024-09-16,2024,7,SAN CRISTÓBAL,Con Heridos,NO
-74.08714560454,4.59373298859,2024-09-17,2024,16,SANTA FE,Con Heridos,NO
-74.11805001681,4.62823085679,2024-09-19,2024,18,PUENTE ARANDA,Con Heridos,NO
-74.11154029553,4.57750944311,2024-09-22,2024,21,RAFAEL URIBE URIBE,Con Heridos,NO
-74.06769422476,4.65507325183,2024-09-21,2024,20,BARRIOS UNIDOS,Con Heridos,NO
-74.19847605412,4.62036414828,2024-09-20,2024,14,BOSA,Con Heridos,NO
-74.07872733618,4.76822538873,2024-09-23,2024,10,SUBA,Con Heridos,NO
-74.07851962034,4.64965165425,2024-09-28,2024,22,TEUSAQUILLO,Con Muertos,NO
-74.17859820311,4.63167025855,2024-10-16,2024,13,KENNEDY,Con Heridos,NO
-74.13823302676,4.62438212876,2024-10-20,2024,3,KENNEDY,Con Heridos,NO
-74.1158774275,4.6615641431,2024-07-27,2024,14,FONTIBÓN,Con Heridos,NO
-74.09505275671,4.69053182031,2024-07-30,2024,18,ENGATIVÁ,Con Heridos,NO
-74.06498519366,4.68040022008,2024-09-14,2024,8,BARRIOS UNIDOS,Con Heridos,NO
-74.04024289234,4.78658663713,2024-09-19,2024,10,USAQUÉN,Con Heridos,NO
-74.16736431998,4.59603914849,2024-09-20,2024,1,BOSA,Con Heridos,NO
-74.09480867569,4.70657366546,2024-10-05,2024,20,ENGATIVÁ,Con Heridos,NO
-74.05656842177,4.7225830636,2024-10-05,2024,6,SUBA,Con Heridos,NO
-74.12888828516,4.62333813568,2024-10-07,2024,6,KENNEDY,Con Heridos,NO
-74.02233807032,4.74314426627,2024-10-08,2024,6,USAQUÉN,Con Heridos,NO
-74.1267671961,4.59374582131,2024-10-05,2024,20,ANTONIO NARIÑO,Con Heridos,NO
-74.07862262951,4.64403806009,2024-10-21,2024,8,TEUSAQUILLO,Con Heridos,NO
-74.15469221031,4.6315119901,2024-10-22,2024,11,KENNEDY,Con Heridos,NO
-74.08854035322,4.6594762641,2024-11-01,2024,23,BARRIOS UNIDOS,Con Heridos,NO
-74.11972192638,4.58317756792,2024-11-01,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10859791224,4.66946648167,2024-11-02,2024,5,ENGATIVÁ,Con Heridos,NO
-74.11480812045,4.57668506631,2024-11-12,2024,15,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10871592943,4.6286439067,2024-11-16,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.0853485245,4.64392792041,2024-11-21,2024,7,TEUSAQUILLO,Con Heridos,NO
-74.12054983561,4.6669482224,2024-09-20,2024,19,FONTIBÓN,Con Heridos,NO
-74.13365510885,4.61591276901,2024-09-21,2024,12,KENNEDY,Con Heridos,NO
-74.12275118764,4.64538869374,2024-09-24,2024,8,FONTIBÓN,Con Heridos,NO
-74.13363902297,4.66940945184,2024-09-24,2024,20,FONTIBÓN,Con Heridos,NO
-74.05724645683,4.62603083494,2024-11-13,2024,11,CHAPINERO,Con Heridos,NO
-74.06388548796,4.63263804679,2024-11-13,2024,16,CHAPINERO,Con Heridos,NO
-74.18003586714,4.62820011197,2024-11-14,2024,5,BOSA,Con Heridos,NO
-74.1091415186,4.75105637816,2024-11-12,2024,11,SUBA,Con Heridos,NO
-74.18299166148,4.59638251413,2024-11-14,2024,9,CIUDAD BOLÍVAR,Con Heridos,NO
-74.06100121942,4.62589914629,2024-11-11,2024,22,CHAPINERO,Con Heridos,NO
-74.06554130191,4.68378991662,2024-11-14,2024,18,BARRIOS UNIDOS,Con Muertos,NO
-74.12078050558,4.72150847538,2024-11-14,2024,20,ENGATIVÁ,Con Heridos,NO
-74.11562664096,4.56727863481,2024-06-30,2024,18,RAFAEL URIBE URIBE,Con Muertos,NO
-74.10961983387,4.55322156306,2024-06-28,2024,0,RAFAEL URIBE URIBE,Con Muertos,NO
-74.11681083624,4.63190017522,2024-06-28,2024,10,PUENTE ARANDA,Con Heridos,NO
-74.05523670499,4.74595227178,2024-06-28,2024,12,SUBA,Con Heridos,NO
-74.06383184378,4.63476610686,2024-06-28,2024,15,CHAPINERO,Con Heridos,NO
-74.13906780665,4.56243522594,2024-11-01,2024,7,CIUDAD BOLÍVAR,Con Heridos,NO
-74.12086877357,4.58965210172,2024-10-31,2024,23,ANTONIO NARIÑO,Con Heridos,NO
-74.08252211201,4.60597752156,2024-11-07,2024,18,LOS MÁRTIRES,Con Heridos,NO
-74.09792912263,4.67200653147,2024-11-09,2024,15,ENGATIVÁ,Con Heridos,NO
-74.08040253107,4.75461411491,2024-11-07,2024,6,SUBA,Con Heridos,NO
-74.04110012238,4.66929271672,2024-11-08,2024,18,CHAPINERO,Solo Daños,NO
-74.06285766691,4.6609300275,2024-11-10,2024,5,BARRIOS UNIDOS,Con Heridos,NO
-74.06538431457,4.59992615696,2024-11-09,2024,14,CANDELARIA,Con Heridos,NO
-74.15126542013,4.62155064314,2024-11-09,2024,15,KENNEDY,Con Heridos,NO
-74.17892838305,4.60181574786,2024-11-09,2024,19,BOSA,Con Heridos,NO
-74.05857463843,4.67635353339,2024-11-11,2024,0,CHAPINERO,Con Heridos,NO
-74.15024236021,4.69388505211,2024-11-09,2024,13,FONTIBÓN,Con Heridos,NO
-74.15067426161,4.64572818805,2024-11-10,2024,20,KENNEDY,Con Heridos,NO
-74.18969181959,4.62111005234,2024-11-10,2024,17,BOSA,Con Heridos,NO
-74.09845379807,4.64598716721,2024-06-25,2024,17,TEUSAQUILLO,Con Heridos,NO
-74.07806900923,4.60006402824,2024-07-03,2024,8,SANTA FE,Con Heridos,NO
-74.06313769025,4.68464214591,2024-07-09,2024,12,BARRIOS UNIDOS,Con Heridos,NO
-74.11870614052,4.49255174665,2024-07-21,2024,16,USME,Con Heridos,NO
-74.09213023264,4.70242731098,2024-08-12,2024,11,ENGATIVÁ,Con Heridos,NO
-74.14526236804,4.54466259159,2024-08-14,2024,9,CIUDAD BOLÍVAR,Con Heridos,NO
-74.1289154016,4.60919153428,2024-01-25,2024,9,PUENTE ARANDA,Con Heridos,NO
-74.18048379605,4.6357606252,2024-06-05,2024,15,KENNEDY,Con Heridos,NO
-74.07129240815,4.64125852188,2024-01-19,2024,21,TEUSAQUILLO,Con Heridos,NO
-74.05566573991,4.70688982208,2024-01-28,2024,5,SUBA,Con Heridos,NO
-74.07303876,4.59806213527,2024-01-18,2024,14,CANDELARIA,Con Muertos,NO
-74.0546140725,4.69994734611,2024-01-30,2024,10,USAQUÉN,Con Heridos,NO
-74.0660811198,4.60739625384,2024-01-29,2024,12,SANTA FE,Con Heridos,NO
-74.04247707687,4.77305182306,2024-01-30,2024,7,USAQUÉN,Solo Daños,NO
-74.12871447887,4.56245127114,2024-02-10,2024,20,TUNJUELITO,Con Heridos,NO
-74.10756123845,4.58193031555,2024-02-11,2024,9,RAFAEL URIBE URIBE,Con Heridos,NO
-74.14218282661,4.60653233438,2024-02-08,2024,17,KENNEDY,Con Heridos,NO
-74.18276024485,4.63393731247,2024-02-07,2024,8,BOSA,Con Heridos,NO
-74.14000792091,4.61591945279,2024-02-10,2024,8,KENNEDY,Con Heridos,NO
-74.13769792847,4.55452294633,2024-02-10,2024,0,CIUDAD BOLÍVAR,Con Heridos,NO
-74.15207994815,4.5694829738,2024-02-10,2024,0,CIUDAD BOLÍVAR,Con Heridos,NO
-74.14856819098,4.61569888822,2024-02-09,2024,19,KENNEDY,Con Heridos,NO
-74.19147012417,4.61615873184,2024-02-07,2024,5,BOSA,Con Heridos,NO
-74.12291918061,4.62118400721,2024-02-14,2024,9,PUENTE ARANDA,Con Muertos,NO
-74.08252148217,4.68090886212,2024-02-14,2024,5,BARRIOS UNIDOS,Con Muertos,NO
-74.08200380986,4.57490262617,2024-08-03,2024,23,SAN CRISTÓBAL,Solo Daños,SI
-74.0431017484,4.75286682895,2024-08-05,2024,15,USAQUÉN,Con Heridos,NO
-74.12011335006,4.71109346632,2024-08-04,2024,19,ENGATIVÁ,Solo Daños,SI
-74.10722864454,4.57436388282,2024-07-28,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.08136970151,4.73588472616,2024-08-10,2024,7,SUBA,Con Heridos,NO
-74.11795613949,4.49779272298,2024-08-18,2024,13,USME,Con Heridos,NO
-74.18441859593,4.61902294525,2024-08-15,2024,17,BOSA,Solo Daños,SI
-74.12611986701,4.70551919559,2024-08-19,2024,11,ENGATIVÁ,Con Heridos,NO
-74.09068350861,4.59259177291,2024-08-17,2024,21,ANTONIO NARIÑO,Solo Daños,SI
-74.17390433733,4.63395872804,2024-08-17,2024,5,KENNEDY,Con Heridos,NO
-74.08843306486,4.67636892514,2024-08-14,2024,18,ENGATIVÁ,Con Heridos,NO
-74.1444434022,4.55259546076,2024-09-07,2024,18,CIUDAD BOLÍVAR,Con Heridos,NO
-74.15433219887,4.68833053256,2024-09-04,2024,17,FONTIBÓN,Con Heridos,NO
-74.13974462495,4.71131895916,2024-09-06,2024,5,ENGATIVÁ,Con Heridos,NO
-74.0961202759,4.72717276617,2024-02-22,2024,6,SUBA,Con Heridos,NO
-74.09056273882,4.61624428411,2024-02-22,2024,13,PUENTE ARANDA,Con Heridos,NO
-74.03252939588,4.71773725008,2024-06-19,2024,20,USAQUÉN,Con Heridos,NO
-74.1741886519,4.61493800674,2024-07-14,2024,23,BOSA,Solo Daños,SI
-74.08404765312,4.59667126103,2024-07-14,2024,14,SANTA FE,Solo Daños,NO
-74.13556913339,4.57485770805,2024-07-14,2024,17,TUNJUELITO,Con Heridos,NO
-74.18280927126,4.61279010311,2024-07-19,2024,7,BOSA,Con Heridos,NO
-74.11725071852,4.67450297308,2024-08-24,2024,9,FONTIBÓN,Solo Daños,NO
-74.07114354555,4.66200257017,2024-08-26,2024,3,BARRIOS UNIDOS,Solo Daños,SI
-74.1631527025,4.63638353516,2024-10-15,2024,19,KENNEDY,Con Heridos,NO
-74.07325176184,4.5807472302,2024-08-25,2024,7,SANTA FE,Solo Daños,SI
-74.15303889673,4.56712677007,2024-10-12,2024,20,CIUDAD BOLÍVAR,Con Heridos,NO
-74.1459750297,4.6729674293,2024-10-20,2024,23,FONTIBÓN,Con Heridos,NO
-74.07854644244,4.62378353716,2024-10-20,2024,8,TEUSAQUILLO,Con Heridos,NO
-74.1417465916,4.60793846851,2024-10-20,2024,16,KENNEDY,Con Heridos,NO
-74.04590019522,4.75336904428,2024-10-22,2024,16,USAQUÉN,Con Heridos,NO
-74.1391960144,4.64558596225,2024-10-23,2024,5,KENNEDY,Con Heridos,NO
-74.13919387047,4.64560414246,2024-10-19,2024,2,KENNEDY,Solo Daños,NO
-74.04114751647,4.66929182086,2024-11-16,2024,23,CHAPINERO,Solo Daños,SI
-74.191596188,4.62598380759,2024-12-04,2024,14,BOSA,Con Heridos,NO
-74.1932350177,4.60297286542,2024-12-04,2024,5,BOSA,Con Heridos,NO
-74.10088924353,4.62714141979,2024-08-28,2024,6,PUENTE ARANDA,Con Heridos,NO
-74.05872491781,4.71452628453,2024-08-28,2024,9,SUBA,Con Heridos,NO
-74.0993925709,4.57312463789,2024-08-27,2024,10,RAFAEL URIBE URIBE,Con Heridos,NO
-74.08804146169,4.59944375994,2024-08-27,2024,18,LOS MÁRTIRES,Con Heridos,NO
-74.03107670729,4.76963342045,2024-08-28,2024,20,USAQUÉN,Con Heridos,NO
-74.07759336062,4.60704557262,2024-08-28,2024,20,SANTA FE,Con Heridos,NO
-74.07530187058,4.60798220846,2024-08-27,2024,20,SANTA FE,Con Heridos,NO
-74.12474210382,4.71737002339,2024-08-28,2024,13,ENGATIVÁ,Con Heridos,NO
-74.06348852209,4.65407787031,2024-08-29,2024,19,CHAPINERO,Con Heridos,NO
-74.07910563373,4.63224143555,2024-08-27,2024,7,TEUSAQUILLO,Con Heridos,NO
-74.14269142335,4.53912927758,2024-08-26,2024,6,CIUDAD BOLÍVAR,Con Heridos,NO
-74.13687375967,4.55221623461,2024-09-01,2024,17,CIUDAD BOLÍVAR,Solo Daños,SI
-74.18352063473,4.62259999212,2024-09-02,2024,19,BOSA,Con Heridos,NO
-74.12584719841,4.57560045194,2024-08-29,2024,11,RAFAEL URIBE URIBE,Con Heridos,NO
-74.11326747173,4.57036224875,2024-09-02,2024,21,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10326324536,4.50446887564,2024-09-05,2024,15,USME,Con Heridos,NO
-74.07109526579,4.72609551198,2024-09-07,2024,5,SUBA,Con Heridos,NO
-74.07983122055,4.74783273362,2024-09-06,2024,20,SUBA,Con Heridos,NO
-74.10535243933,4.68916312722,2024-06-20,2024,12,ENGATIVÁ,Con Heridos,NO
-74.08962289435,4.61676829128,2024-06-19,2024,16,LOS MÁRTIRES,Con Heridos,NO
-74.06853067657,4.72973168925,2024-06-20,2024,10,SUBA,Con Heridos,NO
-74.07186345068,4.60867393743,2024-06-18,2024,17,SANTA FE,Con Heridos,NO
-74.14014605467,4.71482567547,2024-06-19,2024,4,ENGATIVÁ,Con Heridos,NO
-74.06746623699,4.62596776676,2024-06-19,2024,18,SANTA FE,Con Heridos,NO
-74.09660307352,4.6846720842,2024-06-19,2024,4,ENGATIVÁ,Con Heridos,NO
-74.0429571619,4.67990726339,2024-06-20,2024,20,CHAPINERO,Con Heridos,NO
-74.13692203944,4.62336112723,2024-06-20,2024,1,KENNEDY,Con Heridos,NO
-74.07967833464,4.66848270418,2024-06-23,2024,1,BARRIOS UNIDOS,Solo Daños,NO
-74.17203052969,4.6243695641,2024-06-16,2024,17,KENNEDY,Con Heridos,NO
-74.13588402455,4.65937868702,2024-06-20,2024,3,FONTIBÓN,Con Heridos,NO
-74.11547429128,4.74429286376,2024-06-19,2024,12,SUBA,Con Heridos,NO
-74.11324349825,4.57699075414,2024-06-22,2024,17,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07660988753,4.59161549994,2024-06-22,2024,13,CANDELARIA,Con Heridos,NO
-74.09016577189,4.63246159931,2024-06-22,2024,19,TEUSAQUILLO,Con Heridos,NO
-74.15387038173,4.57872434998,2024-06-21,2024,6,CIUDAD BOLÍVAR,Con Heridos,NO
-74.08952740614,4.60181254025,2024-06-23,2024,2,LOS MÁRTIRES,Solo Daños,NO
-74.02773660944,4.73770623608,2024-12-05,2024,20,USAQUÉN,Con Heridos,NO
-74.09114209597,4.56468113862,2024-12-05,2024,17,SAN CRISTÓBAL,Con Heridos,NO
-74.04951957648,4.73091373888,2024-12-04,2024,7,USAQUÉN,Con Heridos,NO
-74.19031033816,4.60329155257,2024-12-05,2024,8,BOSA,Con Heridos,NO
-74.0893664736,4.6119666581,2024-12-05,2024,17,LOS MÁRTIRES,Con Heridos,NO
-74.05768422072,4.76846268018,2024-12-04,2024,20,SUBA,Con Heridos,NO
-74.09006921236,4.61426053825,2024-12-05,2024,20,LOS MÁRTIRES,Con Heridos,NO
-74.06340269034,4.66904944573,2024-07-16,2024,18,BARRIOS UNIDOS,Con Heridos,NO
-74.09784225409,4.57195891687,2024-07-16,2024,18,SAN CRISTÓBAL,Con Heridos,NO
-74.10409001732,4.70468195812,2024-07-18,2024,16,ENGATIVÁ,Con Heridos,NO
-74.08766416121,4.58242182558,2024-07-17,2024,21,SAN CRISTÓBAL,Con Heridos,NO
-74.15109885518,4.54529520526,2024-06-28,2024,15,CIUDAD BOLÍVAR,Con Heridos,NO
-74.16274098403,4.61906215648,2024-07-03,2024,6,KENNEDY,Con Heridos,NO
-74.18631223623,4.60117890566,2024-07-02,2024,13,BOSA,Con Heridos,NO
-74.14921784736,4.60263938994,2024-07-03,2024,17,KENNEDY,Con Heridos,NO
-74.14482203622,4.59909441331,2024-07-17,2024,20,KENNEDY,Con Heridos,NO
-74.07737521062,4.61155137059,2024-06-24,2024,5,LOS MÁRTIRES,Con Muertos,NO
-74.17333814698,4.63993894769,2024-07-02,2024,18,KENNEDY,Con Heridos,NO
-74.1448860081,4.54683347543,2024-07-07,2024,23,CIUDAD BOLÍVAR,Con Muertos,SI
-74.09651187842,4.60314664668,2024-07-06,2024,23,LOS MÁRTIRES,Solo Daños,SI
-74.19417379086,4.62151107571,2024-10-17,2024,8,BOSA,Con Heridos,NO
-74.06968978827,4.68699246003,2024-10-17,2024,12,BARRIOS UNIDOS,Con Heridos,NO
-74.11549013175,4.50595587393,2024-10-19,2024,10,USME,Solo Daños,NO
-74.09991828387,4.69608676197,2024-10-25,2024,5,ENGATIVÁ,Con Heridos,NO
-74.11674860847,4.71539772762,2024-10-24,2024,20,ENGATIVÁ,Con Heridos,NO
-74.09782723362,4.60142754698,2024-10-25,2024,4,LOS MÁRTIRES,Con Heridos,NO
-74.14816292964,4.66674091425,2024-10-25,2024,21,FONTIBÓN,Con Heridos,NO
-74.11124956011,4.61254079844,2024-10-26,2024,12,PUENTE ARANDA,Con Heridos,NO
-74.07163600021,4.60533414669,2024-10-26,2024,18,SANTA FE,Con Heridos,NO
-74.08757134252,4.73795833639,2024-10-26,2024,7,SUBA,Con Heridos,NO
-74.15844676678,4.61955140604,2024-11-14,2024,4,KENNEDY,Con Heridos,NO
-74.11976126616,4.61280079719,2024-11-13,2024,17,PUENTE ARANDA,Con Heridos,NO
-74.06534282319,4.61157810622,2024-11-12,2024,9,SANTA FE,Con Heridos,NO
-74.11385772412,4.74098312336,2024-12-03,2024,23,SUBA,Con Heridos,NO
-74.18673118993,4.6440620711,2024-06-25,2024,13,BOSA,Con Muertos,NO
-74.100771532,4.72993011944,2024-06-25,2024,15,SUBA,Con Heridos,NO
-74.14735806483,4.687690774,2024-06-29,2024,5,FONTIBÓN,Solo Daños,NO
-74.07501665537,4.61839912844,2024-07-01,2024,15,TEUSAQUILLO,Con Heridos,NO
-74.06587300484,4.62569774608,2024-11-22,2024,18,SANTA FE,Con Heridos,NO
-74.15983347097,4.68683206548,2024-11-29,2024,5,FONTIBÓN,Solo Daños,NO
-74.05875442211,4.6572012442,2024-11-26,2024,10,CHAPINERO,Con Heridos,NO
-74.11829678004,4.63735933723,2024-11-26,2024,2,PUENTE ARANDA,Con Heridos,NO
-74.10030318086,4.59826872435,2024-11-26,2024,15,LOS MÁRTIRES,Con Heridos,NO
-74.09711026645,4.73518770051,2024-11-28,2024,20,SUBA,Con Heridos,NO
-74.1517769302,4.58076674128,2024-11-29,2024,11,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10595111349,4.6184771981,2024-12-01,2024,3,PUENTE ARANDA,Con Heridos,NO
-74.09989414398,4.69108517789,2024-11-29,2024,13,ENGATIVÁ,Con Heridos,NO
-74.12145641955,4.55787386311,2024-12-03,2024,16,RAFAEL URIBE URIBE,Con Muertos,NO
-74.1216495413,4.51747004575,2024-12-01,2024,19,USME,Con Heridos,NO
-74.12516323511,4.6052507333,2024-11-30,2024,3,PUENTE ARANDA,Con Heridos,NO
-74.16354727134,4.61427872322,2024-12-02,2024,14,KENNEDY,Con Heridos,NO
-74.11225376313,4.57732496099,2024-11-29,2024,14,RAFAEL URIBE URIBE,Con Heridos,NO
-74.06835029294,4.62446848131,2024-12-03,2024,6,SANTA FE,Con Heridos,NO
-74.11156577991,4.51308700771,2024-12-03,2024,5,USME,Con Heridos,NO
-74.13886664097,4.62166613801,2024-12-02,2024,13,KENNEDY,Con Heridos,NO
-74.17799470608,4.61649559383,2024-12-04,2024,18,KENNEDY,Con Heridos,NO
-74.18406219551,4.63046019034,2024-12-01,2024,17,BOSA,Con Heridos,NO
-74.06825212424,4.64675370234,2024-06-21,2024,0,TEUSAQUILLO,Con Heridos,NO
-74.09404424612,4.67352989582,2024-06-25,2024,7,ENGATIVÁ,Con Heridos,NO
-74.05712632124,4.68486455807,2024-06-30,2024,3,CHAPINERO,Con Heridos,NO
-74.08656640386,4.62009490368,2024-07-03,2024,9,LOS MÁRTIRES,Con Heridos,NO
-74.10999022035,4.55527596866,2024-07-07,2024,3,RAFAEL URIBE URIBE,Con Heridos,NO
-74.03680949621,4.71418769281,2024-07-03,2024,10,USAQUÉN,Con Heridos,NO
-74.14365584783,4.60889987637,2024-07-07,2024,20,KENNEDY,Con Heridos,NO
-74.15758014487,4.5912010916,2024-07-09,2024,8,TUNJUELITO,Con Heridos,NO
-74.15408996557,4.63161144331,2024-07-11,2024,17,KENNEDY,Con Muertos,SI
-74.059792437,4.66941836215,2024-07-10,2024,13,CHAPINERO,Con Heridos,NO
-74.07224564012,4.71100026902,2024-07-10,2024,11,SUBA,Con Heridos,NO
-74.05219105665,4.66314675659,2024-07-10,2024,15,CHAPINERO,Con Heridos,NO
-74.10474731634,4.65590306308,2024-07-11,2024,5,FONTIBÓN,Con Heridos,NO
-74.092805539,4.71719746334,2024-07-15,2024,14,SUBA,Con Heridos,NO
-74.08275606275,4.77101265076,2024-07-15,2024,13,SUBA,Con Heridos,NO
-74.06379282995,4.63473888622,2024-07-15,2024,13,CHAPINERO,Con Heridos,NO
-74.09570721571,4.62659068535,2024-07-27,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.08948449653,4.62560149764,2024-08-02,2024,18,TEUSAQUILLO,Con Heridos,NO
-74.12956922508,4.63321372918,2024-08-16,2024,3,KENNEDY,Con Heridos,NO
-74.11426313344,4.61496490496,2024-08-31,2024,20,PUENTE ARANDA,Solo Daños,SI
-74.14465199708,4.68049212688,2024-08-30,2024,6,FONTIBÓN,Con Heridos,NO
-74.1235539097,4.66848003087,2024-08-29,2024,15,FONTIBÓN,Con Heridos,NO
-74.13780359824,4.56716054719,2024-09-01,2024,7,CIUDAD BOLÍVAR,Solo Daños,NO
-74.07893879534,4.62351212998,2024-09-06,2024,17,LOS MÁRTIRES,Con Heridos,NO
-74.05963686888,4.72632005145,2024-09-06,2024,15,SUBA,Con Heridos,NO
-74.05792561953,4.69595310172,2024-09-06,2024,15,SUBA,Con Heridos,NO
-74.07783029263,4.73363358309,2024-09-07,2024,16,SUBA,Con Heridos,NO
-74.07904801552,4.602884638,2024-09-03,2024,18,SANTA FE,Con Heridos,NO
-74.10580126258,4.69586310379,2024-09-07,2024,0,ENGATIVÁ,Con Heridos,NO
-74.04096869414,4.75002459455,2024-09-08,2024,5,USAQUÉN,Con Heridos,NO
-74.04260969846,4.70578987392,2024-09-03,2024,11,USAQUÉN,Solo Daños,NO
-74.12010905809,4.62869381267,2024-09-05,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.05018623101,4.72715805085,2024-09-07,2024,0,USAQUÉN,Con Heridos,NO
-74.11722926085,4.51701281275,2024-09-07,2024,11,USME,Con Heridos,NO
-74.10299745981,4.49977144238,2024-09-01,2024,9,USME,Con Heridos,NO
-74.10136085622,4.56584443832,2024-03-05,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.0974291939,4.7000003228,2024-04-03,2024,9,ENGATIVÁ,Con Heridos,NO
-74.09990219061,4.75458471214,2024-04-03,2024,6,SUBA,Con Heridos,NO
-74.09581636014,4.55200097172,2024-04-05,2024,18,SAN CRISTÓBAL,Con Heridos,NO
-74.04429731552,4.76230957867,2024-04-04,2024,16,USAQUÉN,Con Heridos,NO
-74.08994059556,4.73206948797,2024-04-04,2024,5,SUBA,Con Heridos,NO
-74.0329628444,4.72574479388,2024-04-02,2024,19,USAQUÉN,Con Heridos,NO
-74.0454211611,4.6786625958,2024-04-06,2024,7,CHAPINERO,Con Heridos,NO
-74.15681482338,4.5998607759,2024-04-05,2024,6,BOSA,Con Heridos,NO
-74.10520870198,4.70489979517,2024-04-04,2024,5,ENGATIVÁ,Con Heridos,NO
-74.09559798478,4.7544568953,2024-04-04,2024,15,SUBA,Con Heridos,NO
-74.08380893652,4.67453505252,2024-04-06,2024,4,BARRIOS UNIDOS,Solo Daños,SI
-74.07405910675,4.62938445513,2024-04-07,2024,8,TEUSAQUILLO,Con Heridos,NO
-74.10011676733,4.57376631838,2024-04-09,2024,15,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07206756656,4.58978809149,2024-04-09,2024,6,CANDELARIA,Con Heridos,NO
-74.15236619894,4.63461104742,2024-04-09,2024,5,KENNEDY,Con Heridos,NO
-74.09142641012,4.59828877617,2024-04-11,2024,10,LOS MÁRTIRES,Con Heridos,NO
-74.03965441172,4.74954880094,2024-04-10,2024,15,USAQUÉN,Con Heridos,NO
-74.08824262802,4.59152994471,2024-04-11,2024,21,SANTA FE,Con Heridos,NO
-74.08220229332,4.67047431751,2024-04-10,2024,12,BARRIOS UNIDOS,Con Heridos,NO
-74.11540776191,4.54627867422,2024-02-22,2024,17,RAFAEL URIBE URIBE,Con Heridos,NO
-74.14691326802,4.69137655924,2024-03-03,2024,7,FONTIBÓN,Con Heridos,NO
-74.10407704894,4.58323237559,2024-03-03,2024,21,ANTONIO NARIÑO,Con Heridos,NO
-74.09394232218,4.5987325896,2024-03-01,2024,17,LOS MÁRTIRES,Con Heridos,NO
-74.05969587748,4.65038148713,2024-03-02,2024,12,CHAPINERO,Con Heridos,NO
-74.03788821251,4.75321752632,2024-03-02,2024,4,USAQUÉN,Con Heridos,NO
-74.2037063617,4.63084148857,2024-03-02,2024,2,BOSA,Con Heridos,SI
-74.13824705069,4.62581537887,2024-03-01,2024,12,KENNEDY,Con Heridos,NO
-74.15800956671,4.62768145993,2024-03-01,2024,13,KENNEDY,Con Heridos,NO
-74.10080609505,4.56875852165,2024-04-15,2024,20,RAFAEL URIBE URIBE,Con Heridos,NO
-74.0411054868,4.73215805223,2024-04-16,2024,9,USAQUÉN,Con Heridos,NO
-74.04839811254,4.66335974317,2024-04-16,2024,20,CHAPINERO,Con Heridos,NO
-74.14642778818,4.59797329417,2024-04-19,2024,16,KENNEDY,Con Heridos,NO
-74.14117513077,4.66420456787,2024-04-17,2024,12,FONTIBÓN,Con Heridos,NO
-74.13933602755,4.651116666,2024-04-19,2024,18,KENNEDY,Con Heridos,NO
-74.06307546084,4.73911333502,2024-04-20,2024,22,SUBA,Solo Daños,SI
-74.14165345614,4.60807399604,2024-05-04,2024,20,KENNEDY,Con Heridos,NO
-74.12332080161,4.58283631288,2024-05-13,2024,22,TUNJUELITO,Con Heridos,NO
-74.14412645285,4.60131525745,2024-12-06,2024,18,KENNEDY,Con Heridos,NO
-74.16392115538,4.5960483162,2024-12-05,2024,9,BOSA,Con Heridos,NO
-74.17188195173,4.62182387377,2024-12-04,2024,14,KENNEDY,Solo Daños,NO
-74.16313795035,4.57585444966,2024-12-07,2024,9,CIUDAD BOLÍVAR,Con Heridos,NO
-74.16259614413,4.61520696217,2024-09-30,2024,4,KENNEDY,Con Muertos,NO
-74.09746674483,4.68918451307,2024-09-30,2024,11,ENGATIVÁ,Con Heridos,NO
-74.09945694392,4.62121431844,2024-10-05,2024,4,PUENTE ARANDA,Con Heridos,NO
